currency,financial_statement_item,fs_item_description,consunit,cu_name,plant,plant_name,outlet,outlet_name,py,lfc,fc,plan,ytd_pm,ytd,ytd_plan,ytd_py,period,period_plan,period_py,period_1,period_2,period_3,period_4,period_5,period_6,period_7,period_8,period_9,period_10,period_11,period_12,division,bu,new_outlet,new_outlet_name
LC,308000000,Var. to raw material total,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,-20604399.146,-2478098.087,-3008374.449,0,-3479776.527,-3479776.527,0,-13979811.104,0,0,-2097709.564,0,-561411.015,-578371.103,-1082508.046,-618537.715,184708.936,-174065.028,-69401.325,-580191.231,0,0,0,P,HT,7436,PL CM PSS
LC,308000000,Var. to raw material total,698,VT Korea,242,ICH Icheon,7521,PL MES,-112883.447,-402022.499,-446318.286,0,-412297.385,-412297.385,0,-158696.101,0,0,-101582.837,0,-69693.853,-77738.933,-34684.717,-57632.516,-14625.978,-42221.979,-34101.813,-81597.596,0,0,0,P,SC,7521,PL MES
LC,308000000,Var. to raw material total,698,VT Korea,242,ICH Icheon,7811,PL ENC,-18421279.208,-6608063.376,-7094910.055,0,-6550315.799,-6550315.799,0,-14531737.229,0,0,-3511448.203,0,725585.52,-2725039.5,-1313969.006,-1853209.338,389151.764,-555623.713,84910.787,-1302122.313,0,0,0,E,CT,7811,PL ENC
LC,308000000,Var. to raw material total,698,VT Korea,242,ICH Icheon,7821,PL DTC,-7336430.838,-6523231.56,-6229562.267,0,-5597398.346,-5597398.346,0,-4518595.344,0,0,-1364240.918,0,-1177467.639,-2798051.685,-404880.429,-218333.462,-118774.144,-268092.602,-202676.257,-409122.128,0,0,0,E,CT,7821,PL DTC
LC,308000000,Var. to raw material total,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,0,-12.828,0,-12.828,-12.828,0,0,0,0,0,0,0,0,0,0,-15.554,0.0,0.0,2.726,0,0,0,E,CT,7831,PL VBC
LC,308000000,Var. to raw material total,698,VT Korea,242,ICH Icheon,7851,PL MTC,-6399395.794,1939397.75,2511277.518,0,1761282.71,1761282.71,0,-5047683.664,0,0,-1232729.861,0,-725617.13,-16717.792,438573.614,497250.638,-273649.996,778440.039,688672.772,374330.565,0,0,0,E,CT,7851,PL MTC
LC,308000000,Var. to raw material total,698,VT Korea,483,ICH Icheon NPF,7110,CGF,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VT,VT,7110,CGF
LC,308001200,Var. to raw material price,698,VT Korea,219,Sejong,7521,PL MES,-97648.431,-1266807.973,-1879566.415,0,-1409674.811,-1409674.811,0,-24084.591,0,0,-125853.924,0,-70332.932,-1180231.986,0.0,0.0,-85171.291,-25943.87,-37438.232,-10556.5,0,0,0,P,SC,7521,PL MES
LC,308001200,Var. to raw material price,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308001200,Var. to raw material price,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308001200,Var. to raw material price,698,VT Korea,242,ICH Icheon,7112,Spin-Off,0,-91608.805,-91608.805,0,-81983.649,-81983.649,0,0,0,0,0,0,0,0,0,0,0,0,-81983.649,0.0,0,0,0,VT,VT,7112,Spin-Off 
LC,308001200,Var. to raw material price,698,VT Korea,242,ICH Icheon,7311,PL EAC,-479035.843,-140448.0,-183753.401,0,-152992.025,-152992.025,0,-275881.397,0,0,-105760.106,0,-22475.307,-11603.623,-5618.151,-19814.551,-21987.084,-11340.863,-16312.665,-43839.781,0,0,0,P,AC,7311,PL EAC
LC,308001200,Var. to raw material price,698,VT Korea,242,ICH Icheon,7411,PL HYD,-246066.524,187009.84,92429.388,0,151655.765,151655.765,0,-198866.589,0,0,-15032.989,0,171292.792,10163.676,1342.841,3759.832,-82241.119,3325.082,37897.584,6115.077,0,0,0,P,HT,7411,PL HYD
LC,308001200,Var. to raw material price,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,-2078763.765,-1671325.036,-2254881.882,0,-935041.684,-935041.684,0,-1187723.382,0,0,-699404.025,0,405724.163,-215923.564,-94144.26,-309033.969,-131399.02,-69507.718,-298870.25,-221887.066,0,0,0,P,HT,7431,PL CM CCN
LC,308001200,Var. to raw material price,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,-3374384.728,-925399.312,-801429.0,0,-372753.571,-372753.571,0,-2418341.34,0,0,-680505.977,0,20769.037,-82100.663,-124671.101,-88612.232,-72955.403,36195.54,-23613.793,-37764.956,0,0,0,P,HT,7432,PL CM CVS
LC,308001200,Var. to raw material price,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,-21780663.875,-2620995.551,-2996922.559,0,-3568324.637,-3568324.637,0,-15037645.303,0,0,-1939336.577,0,-598465.877,-378165.685,-875489.53,-661197.159,-385698.156,-224907.636,-48424.811,-395975.783,0,0,0,P,HT,7436,PL CM PSS
LC,308001200,Var. to raw material price,698,VT Korea,242,ICH Icheon,7521,PL MES,-138709.234,-335199.76,-393511.059,0,-381798.158,-381798.158,0,-133941.77,0,0,-76219.134,0,-32634.668,-70301.674,-34666.422,-58024.994,-24694.75,-37875.106,-31763.143,-91837.401,0,0,0,P,SC,7521,PL MES
LC,308001200,Var. to raw material price,698,VT Korea,242,ICH Icheon,7811,PL ENC,-19336223.215,-7722760.677,-7727590.717,0,-7450940.461,-7450940.461,0,-15199399.05,0,0,-3179934.026,0,-56416.93,-2536045.238,-1184664.735,-1863692.019,-511746.288,-536349.23,98974.643,-861000.664,0,0,0,E,CT,7811,PL ENC
LC,308001200,Var. to raw material price,698,VT Korea,242,ICH Icheon,7821,PL DTC,-7539928.912,-7238496.686,-6956595.177,0,-6469281.256,-6469281.256,0,-4639810.652,0,0,-1261015.743,0,-2006925.661,-2606711.906,-398004.407,-216280.743,-346615.189,-254447.597,-204937.543,-435358.21,0,0,0,E,CT,7821,PL DTC
LC,308001200,Var. to raw material price,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,0,-12.828,0,-12.828,-12.828,0,0,0,0,0,0,0,0,0,0,-15.554,0.0,0.0,2.726,0,0,0,E,CT,7831,PL VBC
LC,308001200,Var. to raw material price,698,VT Korea,242,ICH Icheon,7851,PL MTC,-6716195.122,2457305.557,3013329.065,0,2122104.257,2122104.257,0,-5278886.593,0,0,-1118069.349,0,-744960.129,62988.676,427147.958,517759.434,33581.202,774422.861,655478.202,395686.053,0,0,0,E,CT,7851,PL MTC
LC,308001200,Var. to raw material price,698,VT Korea,483,ICH Icheon NPF,7110,CGF,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VT,VT,7110,CGF
LC,308001210,Material Price Variation,698,VT Korea,219,Sejong,7521,PL MES,-97648.431,-1266807.973,-1879566.415,0,-1409674.811,-1409674.811,0,-24084.591,0,0,-125853.924,0,-70332.932,-1180231.986,0.0,0.0,-85171.291,-25943.87,-37438.232,-10556.5,0,0,0,P,SC,7521,PL MES
LC,308001210,Material Price Variation,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308001210,Material Price Variation,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308001210,Material Price Variation,698,VT Korea,242,ICH Icheon,7112,Spin-Off,0,-91608.805,-91608.805,0,-81983.649,-81983.649,0,0,0,0,0,0,0,0,0,0,0,0,-81983.649,0.0,0,0,0,VT,VT,7112,Spin-Off 
LC,308001210,Material Price Variation,698,VT Korea,242,ICH Icheon,7311,PL EAC,-94800.141,-77047.0,-118455.247,0,-104018.416,-104018.416,0,-8746.598,0,0,19638.469,0,-18652.979,-5134.141,-1480.794,-8520.171,-16010.19,-6480.475,-12257.245,-35482.421,0,0,0,P,AC,7311,PL EAC
LC,308001210,Material Price Variation,698,VT Korea,242,ICH Icheon,7411,PL HYD,-243690.53,190515.978,97302.524,0,155310.62,155310.62,0,-199640.607,0,0,-14841.473,0,171354.012,10592.187,2136.208,3790.838,-81802.157,4615.256,37897.462,6726.814,0,0,0,P,HT,7411,PL HYD
LC,308001210,Material Price Variation,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,1025086.569,525319.793,157080.118,0,847748.143,847748.143,0,980982.481,0,0,-22631.917,0,426334.338,13423.78,133638.588,32946.167,147202.893,189226.125,-151224.299,56200.551,0,0,0,P,HT,7431,PL CM CCN
LC,308001210,Material Price Variation,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,-1624922.49,-7060.298,0.0,0,269639.279,269639.279,0,-1200828.824,0,0,-294437.722,0,35684.118,32634.828,-12399.045,28135.711,27543.533,110922.013,14961.515,32156.606,0,0,0,P,HT,7432,PL CM CVS
LC,308001210,Material Price Variation,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,-13979760.107,658400.807,196875.441,0,-972756.042,-972756.042,0,-9944080.079,0,0,-618504.576,0,-599475.957,39175.648,-316646.627,-127384.849,-15138.372,82167.541,60987.074,-96440.5,0,0,0,P,HT,7436,PL CM PSS
LC,308001210,Material Price Variation,698,VT Korea,242,ICH Icheon,7521,PL MES,-73767.922,-224484.276,-218578.0,0,-250598.364,-250598.364,0,-97066.595,0,0,-49808.464,0,-28788.882,-53825.15,-16479.317,-28538.452,-20393.71,-18030.883,-15634.307,-68907.663,0,0,0,P,SC,7521,PL MES
LC,308001210,Material Price Variation,698,VT Korea,242,ICH Icheon,7811,PL ENC,-12641053.192,1136754.669,-1251124.542,0,-2296850.154,-2296850.154,0,-10462866.293,0,0,-1617197.669,0,24616.39,-1824062.051,-508536.404,-824736.917,257177.572,133246.868,552363.941,-106919.553,0,0,0,E,CT,7811,PL ENC
LC,308001210,Material Price Variation,698,VT Korea,242,ICH Icheon,7821,PL DTC,-3968002.864,-4223977.504,-4021006.633,0,-4133086.168,-4133086.168,0,-2149085.079,0,0,-595075.421,0,-1962967.584,-2093096.803,-142994.492,207369.065,-25246.644,20513.55,-27007.827,-109655.433,0,0,0,E,CT,7821,PL DTC
LC,308001210,Material Price Variation,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,0,-12.14,0,-12.14,-12.14,0,0,0,0,0,0,0,0,0,0,-12.14,0.0,0.0,0.0,0,0,0,E,CT,7831,PL VBC
LC,308001210,Material Price Variation,698,VT Korea,242,ICH Icheon,7851,PL MTC,-4401322.655,2349984.577,2485148.428,0,1701768.432,1701768.432,0,-3639590.241,0,0,-577577.833,0,-1025814.528,164888.43,439493.695,638969.311,29658.725,632451.764,476865.832,345255.203,0,0,0,E,CT,7851,PL MTC
LC,308001210,Material Price Variation,698,VT Korea,483,ICH Icheon NPF,7110,CGF,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VT,VT,7110,CGF
LC,308001250,FX Material,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308001250,FX Material,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308001250,FX Material,698,VT Korea,242,ICH Icheon,7311,PL EAC,-384235.702,-63401.0,-65298.154,0,-48973.609,-48973.609,0,-267134.799,0,0,-125398.575,0,-3822.328,-6469.482,-4137.357,-11294.38,-5976.894,-4860.388,-4055.42,-8357.36,0,0,0,P,AC,7311,PL EAC
LC,308001250,FX Material,698,VT Korea,242,ICH Icheon,7411,PL HYD,-2375.994,-3506.138,-4873.136,0,-3654.855,-3654.855,0,774.018,0,0,-191.516,0,-61.22,-428.511,-793.367,-31.006,-438.962,-1290.174,0.122,-611.737,0,0,0,P,HT,7411,PL HYD
LC,308001250,FX Material,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,-3103850.334,-2196644.829,-2411962.0,0,-1782789.827,-1782789.827,0,-2168705.863,0,0,-676772.108,0,-20610.175,-229347.344,-227782.848,-341980.136,-278601.913,-258733.843,-147645.951,-278087.617,0,0,0,P,HT,7431,PL CM CCN
LC,308001250,FX Material,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,-1749462.238,-918339.014,-801429.0,0,-642392.85,-642392.85,0,-1217512.516,0,0,-386068.255,0,-14915.081,-114735.491,-112272.056,-116747.943,-100498.936,-74726.473,-38575.308,-69921.562,0,0,0,P,HT,7432,PL CM CVS
LC,308001250,FX Material,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,-7800903.768,-3279396.358,-3193798.0,0,-2595568.595,-2595568.595,0,-5093565.224,0,0,-1320832.001,0,1010.08,-417341.333,-558842.903,-533812.31,-370559.784,-307075.177,-109411.885,-299535.283,0,0,0,P,HT,7436,PL CM PSS
LC,308001250,FX Material,698,VT Korea,242,ICH Icheon,7521,PL MES,-64941.312,-110715.484,-174933.059,0,-131199.794,-131199.794,0,-36875.175,0,0,-26410.67,0,-3845.786,-16476.524,-18187.105,-29486.542,-4301.04,-19844.223,-16128.836,-22929.738,0,0,0,P,SC,7521,PL MES
LC,308001250,FX Material,698,VT Korea,242,ICH Icheon,7811,PL ENC,-6695170.023,-8859515.346,-6476466.175,0,-5154090.307,-5154090.307,0,-4736532.757,0,0,-1562736.357,0,-81033.32,-711983.187,-676128.331,-1038955.102,-768923.86,-669596.098,-453389.298,-754081.111,0,0,0,E,CT,7811,PL ENC
LC,308001250,FX Material,698,VT Korea,242,ICH Icheon,7821,PL DTC,-3571926.048,-3014519.182,-2935588.544,0,-2336195.088,-2336195.088,0,-2490725.573,0,0,-665940.322,0,-43958.077,-513615.103,-255009.915,-423649.808,-321368.545,-274961.147,-177929.716,-325702.777,0,0,0,E,CT,7821,PL DTC
LC,308001250,FX Material,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,0,-0.688,0,-0.688,-0.688,0,0,0,0,0,0,0,0,0,0,-3.414,0.0,0.0,2.726,0,0,0,E,CT,7831,PL VBC
LC,308001250,FX Material,698,VT Korea,242,ICH Icheon,7851,PL MTC,-2314872.467,107320.98,528180.637,0,420335.825,420335.825,0,-1639296.352,0,0,-540491.516,0,280854.399,-101899.754,-12345.737,-121209.877,3922.477,141971.097,178612.37,50430.85,0,0,0,E,CT,7851,PL MTC
LC,308001600,Inventory valuation allowance (raw material & supply),698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308001600,Inventory valuation allowance (raw material & supply),698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308001600,Inventory valuation allowance (raw material & supply),698,VT Korea,242,ICH Icheon,7311,PL EAC,34255.892,157321.0,228615.309,0,219998.944,219998.944,0,-20363.276,0,0,-85036.562,0,94109.735,2962.675,45175.763,-4869.815,12239.78,47816.518,3041.353,19522.935,0,0,0,P,AC,7311,PL EAC
LC,308001600,Inventory valuation allowance (raw material & supply),698,VT Korea,242,ICH Icheon,7411,PL HYD,144786.768,-37508.638,-22090.572,0,-22090.572,-22090.572,0,144089.773,0,0,3121.511,0,4527.383,-56351.883,-23778.505,24680.688,13776.491,1208.881,2851.349,10995.024,0,0,0,P,HT,7411,PL HYD
LC,308001600,Inventory valuation allowance (raw material & supply),698,VT Korea,242,ICH Icheon,7431,PL CM CCN,202663.893,-251891.822,-206685.183,0,-106685.183,-106685.183,0,223898.152,0,0,69602.946,0,-296839.968,-247066.37,111591.579,1728.023,278694.914,10122.123,22323.945,12760.571,0,0,0,P,HT,7431,PL CM CCN
LC,308001600,Inventory valuation allowance (raw material & supply),698,VT Korea,242,ICH Icheon,7432,PL CM CVS,-177404.36,17480.564,-71851.727,0,-21851.727,-21851.727,0,-263816.123,0,0,1146.321,0,-105263.635,143263.599,15214.525,14539.519,-273.444,2636.076,-12549.172,-79419.195,0,0,0,P,HT,7432,PL CM CVS
LC,308001600,Inventory valuation allowance (raw material & supply),698,VT Korea,242,ICH Icheon,7436,PL CM PSS,1450390.919,189693.308,1249.198,0,101249.198,101249.198,0,1276264.683,0,0,14695.272,0,46510.03,-193883.408,-207018.516,60963.032,583122.17,50842.608,-72485.945,-166800.773,0,0,0,P,HT,7436,PL CM PSS
LC,308001600,Inventory valuation allowance (raw material & supply),698,VT Korea,242,ICH Icheon,7521,PL MES,51189.49,-67758.448,-31925.435,0,-31925.435,-31925.435,0,609.372,0,0,0.0,0,-37994.894,-7437.259,-18.295,392.478,10064.122,-4346.873,-2338.67,9753.956,0,0,0,P,SC,7521,PL MES
LC,308001600,Inventory valuation allowance (raw material & supply),698,VT Korea,242,ICH Icheon,7811,PL ENC,1227201.841,1397473.049,915403.598,0,915403.598,915403.598,0,970131.32,0,0,-52346.906,0,785614.21,-177774.274,-129304.271,21315.201,897622.183,-19274.483,-19210.332,-443584.636,0,0,0,E,CT,7811,PL ENC
LC,308001600,Inventory valuation allowance (raw material & supply),698,VT Korea,242,ICH Icheon,7821,PL DTC,379797.439,860115.126,885464.274,0,885464.274,885464.274,0,265112.577,0,0,9727.198,0,829458.022,-190000.28,-6876.022,-1908.316,229441.722,-13645.005,12978.753,26015.4,0,0,0,E,CT,7821,PL DTC
LC,308001600,Inventory valuation allowance (raw material & supply),698,VT Korea,242,ICH Icheon,7851,PL MTC,424854.483,-369749.286,-355210.775,0,-355210.775,-355210.775,0,335869.865,0,0,-18059.611,0,23587.298,-78899.951,11425.656,-20508.796,-305353.493,4017.178,32449.717,-21928.384,0,0,0,E,CT,7851,PL MTC
LC,308002100,Inventory variations (raw material & supply),698,VT Korea,219,Sejong,7521,PL MES,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,SC,7521,PL MES
LC,308002100,Inventory variations (raw material & supply),698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308002100,Inventory variations (raw material & supply),698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308002100,Inventory variations (raw material & supply),698,VT Korea,242,ICH Icheon,7311,PL EAC,4773.706,-5700.0,-5700.0,0,8616.098,8616.098,0,-27828.985,0,0,-18637.359,0,8496.338,-786.278,0.0,0.0,-7.465,0.0,913.503,0.0,0,0,0,P,AC,7311,PL EAC
LC,308002100,Inventory variations (raw material & supply),698,VT Korea,242,ICH Icheon,7411,PL HYD,-9927.849,362.812,468.357,0,468.357,468.357,0,-9927.849,0,0,-9358.115,0,0,0,0,0,362.812,0.0,105.545,0.0,0,0,0,P,HT,7411,PL HYD
LC,308002100,Inventory variations (raw material & supply),698,VT Korea,242,ICH Icheon,7431,PL CM CCN,-172420.274,-4255.777,4600.068,0,4600.068,4600.068,0,-147276.988,0,0,-130579.263,0,-189.112,-3662.04,0.0,-3924.4,3519.775,0.0,7606.946,1248.899,0,0,0,P,HT,7431,PL CM CCN
LC,308002100,Inventory variations (raw material & supply),698,VT Korea,242,ICH Icheon,7432,PL CM CVS,46877.811,-5028.133,-5360.764,0,-5360.764,-5360.764,0,-48265.147,0,0,-38129.162,0,-335.982,-404.611,0.0,0.0,-4287.54,0.0,-125.54,-207.091,0,0,0,P,HT,7432,PL CM CVS
LC,308002100,Inventory variations (raw material & supply),698,VT Korea,242,ICH Icheon,7436,PL CM PSS,-274126.19,-46795.844,-12701.088,0,-12701.088,-12701.088,0,-218430.484,0,0,-173068.259,0,-9455.168,-6322.01,0.0,-18303.588,-12715.078,0.0,51509.431,-17414.675,0,0,0,P,HT,7436,PL CM PSS
LC,308002100,Inventory variations (raw material & supply),698,VT Korea,242,ICH Icheon,7521,PL MES,-25363.703,935.709,-20881.792,0,1426.208,1426.208,0,-25363.703,0,0,-25363.703,0,935.709,0.0,0.0,0.0,4.65,0.0,0.0,485.849,0,0,0,P,SC,7521,PL MES
LC,308002100,Inventory variations (raw material & supply),698,VT Korea,242,ICH Icheon,7811,PL ENC,-312257.834,-282775.748,-282722.936,0,-14778.936,-14778.936,0,-302469.499,0,0,-279167.271,0,-3611.76,-11219.988,0.0,-10832.52,3275.869,0.0,5146.476,2462.987,0,0,0,E,CT,7811,PL ENC
LC,308002100,Inventory variations (raw material & supply),698,VT Korea,242,ICH Icheon,7821,PL DTC,-176299.365,-144850.0,-158431.364,0,-13581.364,-13581.364,0,-143897.269,0,0,-112952.373,0,0,-1339.499,0.0,-144.403,-1600.677,0.0,-10717.467,220.682,0,0,0,E,CT,7821,PL DTC
LC,308002100,Inventory variations (raw material & supply),698,VT Korea,242,ICH Icheon,7851,PL MTC,-108055.155,-148158.521,-146840.772,0,-5610.772,-5610.772,0,-104666.936,0,0,-96600.901,0,-4244.299,-806.517,0.0,0.0,-1877.705,0.0,744.853,572.896,0,0,0,E,CT,7851,PL MTC
LC,308500000,Variations in manufacturing total,698,VT Korea,219,Sejong,7521,PL MES,0.002,0,2809.528,0,2107.146,2107.146,0,0.002,0,0,0,0,0,332.02,95.505,480.457,344.383,124.409,508.756,221.616,0,0,0,P,SC,7521,PL MES
LC,308500000,Variations in manufacturing total,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308500000,Variations in manufacturing total,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308500000,Variations in manufacturing total,698,VT Korea,242,ICH Icheon,7311,PL EAC,-276016.067,-168651.0,-177762.301,-45595.352,-119994.699,-119994.699,-37609.881,-266942.741,0,-3534.738,-16673.767,0,-39012.784,16480.287,-13913.917,-4272.484,-42005.153,-19022.11,-14317.932,-3930.606,0,0,0,P,AC,7311,PL EAC
LC,308500000,Variations in manufacturing total,698,VT Korea,242,ICH Icheon,7411,PL HYD,-551956.727,286753.812,219568.18,-2078.066,109229.511,109229.511,-1726.577,-425562.183,0,-171.448,-30919.125,0,82403.694,53952.997,-81692.146,20633.301,31970.646,-10109.64,-5395.945,17466.604,0,0,0,P,HT,7411,PL HYD
LC,308500000,Variations in manufacturing total,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,-651137.546,104731.278,667681.362,-71579.94,487914.914,487914.914,-61287.176,-710491.698,0,-5404.774,-336806.195,0,193721.497,-32339.203,147388.39,83020.649,-220845.051,194318.587,19667.609,102982.436,0,0,0,P,HT,7431,PL CM CCN
LC,308500000,Variations in manufacturing total,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,-502689.296,-279759.318,-244695.692,-24161.22,-210088.661,-210088.661,-20136.861,-458992.644,0,-2020.951,-139210.417,0,-14441.416,-10630.752,43400.368,-63529.493,-120754.594,-7701.244,-50330.718,13899.188,0,0,0,P,HT,7432,PL CM CVS
LC,308500000,Variations in manufacturing total,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,-1169177.248,331552.735,146822.105,-78278.1,332638.207,332638.207,-74342.971,-1094395.726,0,-2293.484,-313076.752,0,539643.876,47151.48,185531.771,-44708.822,-286050.925,126706.797,-285623.615,49987.645,0,0,0,P,HT,7436,PL CM PSS
LC,308500000,Variations in manufacturing total,698,VT Korea,242,ICH Icheon,7521,PL MES,85673.337,567467.607,374828.115,-261409.109,335726.232,335726.232,-217319.57,48361.765,0,-21522.172,43411.481,0,125443.183,29012.82,75645.682,68521.828,-25892.522,56150.735,-10518.888,17363.394,0,0,0,P,SC,7521,PL MES
LC,308500000,Variations in manufacturing total,698,VT Korea,242,ICH Icheon,7721,PL HVD,0,-1983922.639,-1176794.432,-1983922.639,-716270.376,-716270.376,-1653268.87,0,0,-165326.887,0,0,-89684.279,-42848.467,-41807.621,-51688.518,-76326.074,-104192.433,-157986.425,-151736.559,0,0,0,E,DS,7721,PL HVD
LC,308500000,Variations in manufacturing total,698,VT Korea,242,ICH Icheon,7811,PL ENC,-2528987.637,-406369.44,64520.373,-429168.802,-30951.48,-30951.48,-350260.029,-2210781.735,0,-35628.096,-201210.603,0,-440426.552,47660.094,115593.457,58738.541,-403480.212,290940.165,2288.197,297734.83,0,0,0,E,CT,7811,PL ENC
LC,308500000,Variations in manufacturing total,698,VT Korea,242,ICH Icheon,7821,PL DTC,-1374721.858,-295755.219,-15825.941,-183414.796,38726.298,38726.298,-151997.062,-1122772.355,0,-15038.25,-290883.946,0,79796.469,-33686.01,70068.678,107581.554,-322595.839,27724.954,38450.152,71386.34,0,0,0,E,CT,7821,PL DTC
LC,308500000,Variations in manufacturing total,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,0,-306.535,0,-306.535,-306.535,0,0,0,0,0,0,0,0,-306.078,0.0,0.0,0.0,-0.457,0.0,0,0,0,E,CT,7831,PL VBC
LC,308500000,Variations in manufacturing total,698,VT Korea,242,ICH Icheon,7851,PL MTC,-899582.553,-2486200.14,-1478944.823,-2424101.11,-677316.341,-677316.341,-1901884.655,-771343.726,0,-272133.657,-36323.219,0,-281749.316,79835.497,-46894.207,-77383.865,-251875.358,47136.43,28123.051,-174508.573,0,0,0,E,CT,7851,PL MTC
LC,308500000,Variations in manufacturing total,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308500000,Variations in manufacturing total,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,308500000,Variations in manufacturing total,698,VT Korea,483,ICH Icheon NPF,7110,CGF,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VT,VT,7110,CGF
LC,308500000,Variations in manufacturing total,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,5600.883,-5600.883,0,0,0,0,0,0,0,E,Div,7220,DIV E C
LC,308500000,Variations in manufacturing total,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,750.326,-750.326,0,0,0,0,0,0,0,E,Div,7221,DIV E Eng.
LC,308500000,Variations in manufacturing total,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,AC,7321,PL DAC
