currency,financial_statement_item,fs_item_description,consunit,cu_name,plant,plant_name,outlet,outlet_name,py,lfc,fc,plan,ytd_pm,ytd,ytd_plan,ytd_py,period,period_plan,period_py,ytd_0,ytd_1,ytd_2,ytd_3,ytd_4,ytd_5,ytd_6,ytd_7,ytd_8,ytd_9,ytd_10,ytd_11,ytd_12,division,bu,new_outlet,new_outlet_name
GC,132626000,Other assets (st),698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,850.06304,7.69194,7.69194,-1.48774,7.27515,7.27515,-1.48774,0.70426,0,0,0.02305,850.3383,857.448,0.4365,0.739,0.46974,0.43388,7.69109,2.74383,0.9849,7.27515,7.27515,7.27515,7.27515,E,Div,7221,DIV E Eng.
GC,132626000,Other assets (st),698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,0.02333,1.05516,1.05516,-0.05686,0.986,0.986,-0.05686,0.02691,0,0,0.00087,-0.09663,-0.09744,-0.15271,-0.10101,-0.13712,-0.1515,1.05504,0.23294,-0.05651,0.986,0.986,0.986,0.986,P,AC,7321,PL DAC
GC,132626000,Other assets (st),698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,0.56026,0.56026,0,0.52354,0.52354,0,0,0,0,0,-0.05131,-0.05174,-0.08108,-0.05363,-0.0728,-0.08044,0.5602,0.12369,-0.03,0.52354,0.52354,0.52354,0.52354,P,SC,7511,PL EES
GC,132626000,Other assets (st),698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,0.56026,0.56026,0,0.52354,0.52354,0,0,0,0,0,-0.05131,-0.05174,-0.08108,-0.05363,-0.0728,-0.08044,0.5602,0.12369,-0.03,0.52354,0.52354,0.52354,0.52354,P,SC,7521,PL MES
GC,132626000,Other assets (st),698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,0.34549,0.34549,0,0.32285,0.32285,0,0,0,0,0,-0.03164,-0.03191,-0.05001,-0.03308,-0.04491,-0.04961,0.34546,0.07627,-0.0185,0.32285,0.32285,0.32285,0.32285,E,DS,7721,PL HVD
GC,132626000,Other assets (st),698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,0.08107,0.53933,0.53933,-0.19759,0.51669,0.51669,-0.19759,0.09355,0,0,0.00307,0.18184,0.18336,0.1473,0.16291,0.14357,0.14626,0.53927,0.27113,0.17425,0.51669,0.51669,0.51669,0.51669,E,CT,7811,PL ENC
GC,132626000,Other assets (st),698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,0.05801,0.5234,0.5234,-0.14139,0.50076,0.50076,-0.14139,0.06693,0,0,0.0022,0.1643,0.16567,0.13108,0.1468,0.12808,0.13016,0.52335,0.25512,0.1584,0.50076,0.50076,0.50076,0.50076,E,CT,7821,PL DTC
GC,132626000,Other assets (st),698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,0.00662,0.34549,0.34549,-0.01613,0.32285,0.32285,-0.01613,0.00763,0,0,0.00025,-0.03164,-0.03191,-0.05001,-0.03308,-0.04491,-0.04961,0.34546,0.07627,-0.0185,0.32285,0.32285,0.32285,0.32285,E,CT,7841,PL CEC
GC,132626000,Other assets (st),698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,0,0.34549,0.34549,0,0.32285,0.32285,0,0,0,0,0,-0.03164,-0.03191,-0.05001,-0.03308,-0.04491,-0.04961,0.34546,0.07627,-0.0185,0.32285,0.32285,0.32285,0.32285,E,CT,7851,PL MTC
GC,133100000,Income tax receivables,698,VT Korea,9,none,9999,Non-Operational,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,2147.00591,383.53623,-1e-05,0.0,0.0,0.0,0.0,0.0,VT,VT,9999,Non-Operational
GC,133600000,Short-term derivative inst. and interest-bearing investments,698,VT Korea,9,none,9999,Non-Operational,1733.56771,259.67523,259.67523,0.0,0.0,0.0,0.0,0.0,0,0,0,1733.56771,1748.06209,0.0,0.0,0.0,0.0,0.0,261.04589,0.0,0.0,0.0,0.0,0.0,VT,VT,9999,Non-Operational
GC,133621000,Fair value derivative instruments assets (st),698,VT Korea,9,none,9999,Non-Operational,1733.56771,259.67523,259.67523,0.0,0.0,0.0,0.0,0.0,0,0,0,1733.56771,1748.06209,0.0,0.0,0.0,0.0,0.0,261.04589,0.0,0.0,0.0,0.0,0.0,VT,VT,9999,Non-Operational
GC,134100000,Cash and cash equivalents,698,VT Korea,9,none,9999,Non-Operational,23840.95226,59396.62672,59396.62672,3485.35422,35774.92724,35774.92724,2357.29283,23761.8761,0,12856.92455,7108.98971,23840.95226,24040.28684,56526.66176,63943.24904,56724.96098,61325.81542,64795.38269,39505.0604,51083.8175,35774.92724,35774.92724,35774.92724,35774.92724,VT,VT,9999,Non-Operational
GC,134112000,Cash at bank - SPPI,698,VT Korea,9,none,9999,Non-Operational,23840.95226,59396.62672,59396.62672,3485.35422,35774.92724,35774.92724,2357.29283,23761.8761,0,12856.92455,7108.98971,23840.95226,24040.28684,56526.66176,63943.24904,56724.96098,61325.81542,64795.38269,39505.0604,51083.8175,35774.92724,35774.92724,35774.92724,35774.92724,VT,VT,9999,Non-Operational
GC,135100000,Clearing account balance,698,VT Korea,9,none,732,PL DAC,18429.74053,0,0,0.0,0,0,0.0,25129.90532,0,0,450.65495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,135100000,Clearing account balance,698,VT Korea,9,none,781,PL ENC,10257.77343,0,0,0.0,0,0,0.0,11163.65883,0,0,-4878.45972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,135100000,Clearing account balance,698,VT Korea,9,none,7000,Holding,-0.00131,0,0,0,0,0,0,-0.00124,0,0,2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,135100000,Clearing account balance,698,VT Korea,9,none,7110,CGF,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VT,VT,7110,CGF
GC,135100000,Clearing account balance,698,VT Korea,9,none,7111,COT,-2986.10581,-3827.23772,-3827.23772,-3558.92978,-3205.35443,-3205.35443,-2965.77481,-2838.04676,0,-296.57748,-271.75905,0,0,-1142.84604,-1423.64068,-1681.48675,-2022.92382,-2299.49122,-2596.50423,-2879.07613,-3205.35443,-3205.35443,-3205.35443,-3205.35443,VT,VT,7111,COT
GC,135100000,Clearing account balance,698,VT Korea,9,none,7112,Spin-Off,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,VT,VT,7112,Spin-Off 
GC,135100000,Clearing account balance,698,VT Korea,9,none,7210,DIV P C,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,Div,7210,DIV P C
GC,135100000,Clearing account balance,698,VT Korea,9,none,7220,DIV E C,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0,0.0,0.0,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,Div,7220,DIV E C
GC,135100000,Clearing account balance,698,VT Korea,9,none,7221,DIV E Eng.,-22.52294,0.0,0.0,0.0,0.0,0.0,0.0,-7.64343,0,0,0.23299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,Div,7221,DIV E Eng.
GC,135100000,Clearing account balance,698,VT Korea,9,none,7311,PL EAC,0.0,4.87485,4.87485,0.0,4.87485,4.87485,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.92885,4.74001,4.92586,4.87431,4.90058,4.8473,4.87485,4.87485,4.87485,4.87485,P,AC,7311,PL EAC
GC,135100000,Clearing account balance,698,VT Korea,9,none,7321,PL DAC,-581.00725,0.0,0.0,0.0,0.0,0.0,0.0,-78.45971,0,0.0,233.68186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,AC,7321,PL DAC
GC,135100000,Clearing account balance,698,VT Korea,9,none,7411,PL HYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,HT,7411,PL HYD
GC,135100000,Clearing account balance,698,VT Korea,9,none,7431,PL CM CCN,796.85612,0.0,0.0,0.0,0.0,0.0,0.0,0.48796,0,0,-0.00605,796.85612,803.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,HT,7431,PL CM CCN
GC,135100000,Clearing account balance,698,VT Korea,9,none,7432,PL CM CVS,176.60826,0.0,0.0,0.0,0.0,0.0,0.0,-0.33894,0.0,0,0.00419,176.60826,178.44461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,HT,7432,PL CM CVS
GC,135100000,Clearing account balance,698,VT Korea,9,none,7436,PL CM PSS,-0.44442,0.0,0.0,0.0,0.0,0.0,0.0,-0.42223,0,0,0.00523,-0.44442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,HT,7436,PL CM PSS
GC,135100000,Clearing account balance,698,VT Korea,9,none,7511,PL EES,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,SC,7511,PL EES
GC,135100000,Clearing account balance,698,VT Korea,9,none,7521,PL MES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,SC,7521,PL MES
GC,135100000,Clearing account balance,698,VT Korea,9,none,7611,PL AMT DIV P,0.0,-4.87485,-4.87485,0,-4.87485,-4.87485,0,0.0,0,0,0.0,0,0.0,0.0,-4.92885,-4.74001,-4.92586,-4.87431,-4.90058,-4.8473,-4.87485,-4.87485,-4.87485,-4.87485,0,0,0,0
GC,135100000,Clearing account balance,698,VT Korea,9,none,7721,PL HVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,DS,7721,PL HVD
GC,135100000,Clearing account balance,698,VT Korea,9,none,7811,PL ENC,-7983.50677,0.0,0.0,-1e-05,0.0,0.0,-1e-05,-8416.68049,0,0.0,3626.99803,0.1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7811,PL ENC
GC,135100000,Clearing account balance,698,VT Korea,9,none,7821,PL DTC,-17848.52174,0.0,0.0,0.0,0.0,0.0,0.0,-25051.34374,0,0.0,-684.38683,0.09005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7821,PL DTC
GC,135100000,Clearing account balance,698,VT Korea,9,none,7831,PL VBC,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7831,PL VBC
GC,135100000,Clearing account balance,698,VT Korea,9,none,7841,PL CEC,-157.97364,0.0,0.0,0.0,0.0,0.0,0.0,-53.78589,0,0.0,1.29807,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7841,PL CEC
GC,135100000,Clearing account balance,698,VT Korea,9,none,7851,PL MTC,-2093.69435,0.0,0.0,1e-05,0.0,0.0,1e-05,-2685.37789,0.0,0.0,1249.97727,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7851,PL MTC
GC,135100000,Clearing account balance,698,VT Korea,9,none,9999,Non-Operational,49453.44639,101779.83504,101779.83504,159437.15589,62176.07795,62176.07795,120670.87196,41837.83754,0.0,7203.0997,-8322.94431,82157.35857,82844.27755,62215.60474,69302.99445,69640.12971,72423.30271,74835.32427,82972.49322,78640.78171,62176.07795,62176.07795,62176.07795,62176.07795,VT,VT,9999,Non-Operational
GC,135100000,Clearing account balance,698,VT Korea,219,Sejong,7521,PL MES,5693.04171,374.09369,761.4422,945.29957,2090.99593,2090.99593,973.99833,6038.09373,0,2.27553,-395.98501,4593.16446,4631.56799,3462.73571,2898.08305,2977.13975,3573.94258,2922.09442,2634.02545,2044.2308,2090.99593,2090.99593,2090.99593,2090.99593,P,SC,7521,PL MES
GC,135100000,Clearing account balance,698,VT Korea,219,Sejong,9999,Non-Operational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VT,VT,9999,Non-Operational
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,732,PL DAC,-16404.51333,0,0,0.0,0,0,0.0,-24790.192,0,0,-1246.45669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,781,PL ENC,-8128.81127,0,0,0.0,0,0,0.0,-10472.43658,0,0,4856.6797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,7112,Spin-Off,0,-64.04822,-64.04822,0,-57.3188,-57.3188,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69948,-57.3188,-57.3188,-57.3188,-57.3188,VT,VT,7112,Spin-Off 
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,7311,PL EAC,55.04242,-2206.35709,-2305.03232,-1906.63401,-1960.74091,-1960.74091,-1635.20642,446.63531,0,-16.9901,51.42576,154.79611,156.09037,-492.99188,-789.79297,-880.61026,-1223.08573,-1609.61022,-1794.76713,-1835.18065,-1960.74091,-1960.74091,-1960.74091,-1960.74091,P,AC,7311,PL EAC
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,7411,PL HYD,-2774.17233,-7264.64219,-6863.63727,-4561.32774,-4192.19319,-5525.88918,-4437.13753,-5208.27964,-1333.69599,-118.99832,-503.95364,-4970.11473,-5011.66994,-6535.97055,-6866.67546,-5706.5976,-6063.47679,-5987.72114,-5465.62686,-4801.09294,-4192.19319,-5525.88918,-5525.88918,-5525.88918,P,HT,7411,PL HYD
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,30150.12362,23960.51807,28434.18525,29811.86132,32436.44687,33493.35223,31503.39042,30583.88507,1056.90536,1628.90117,1414.673,26704.15692,26927.9487,29720.25805,29707.61469,29043.37336,29540.92243,28579.21053,28311.88804,29067.57243,32436.44687,33493.35223,33493.35223,33493.35223,P,HT,7431,PL CM CCN
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,8734.21112,8864.88551,8089.07816,7276.62674,11074.25471,10969.81998,8322.89131,8297.69935,-104.43473,741.61461,1192.17796,8784.61815,8857.70676,9495.20954,9118.86622,8852.73599,10213.02953,9772.4702,9933.9205,10779.25151,11074.25471,10969.81998,10969.81998,10969.81998,P,HT,7432,PL CM CVS
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,-6577.97727,-5836.60589,531.16091,-3139.25897,6455.92364,4761.41377,-475.40709,-1774.9994,-1694.50987,1570.04628,5361.79262,-9041.45315,-9117.49702,-2261.27221,-2168.98991,-605.80096,2997.87718,3214.28109,1949.06005,4094.65806,6455.92364,4761.41377,4761.41377,4761.41377,P,HT,7436,PL CM PSS
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,7521,PL MES,-2025.38608,-3566.0033,-4382.529,-3429.20115,6.42597,6.42597,-3140.66973,-2763.5323,0,-63.54296,-101.48755,-1594.10192,-1607.43023,-304.4711,-820.82341,-221.44478,-495.21378,-610.54469,-570.21692,-944.45563,6.42597,6.42597,6.42597,6.42597,P,SC,7521,PL MES
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,7611,PL AMT DIV P,5.18513,4.87485,4.87485,0,4.87485,4.87485,0,0.0,0,0,0.0,5.18513,5.22849,4.96203,4.92885,4.74001,4.92586,4.87431,4.90058,4.8473,4.87485,4.87485,4.87485,4.87485,0,0,0,0
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,7721,PL HVD,-18380.15179,-26894.13062,-21591.49734,-41949.29493,-21043.81577,-21043.81577,-19282.93796,-7468.30864,0,-1106.3861,-1230.86373,-9313.57648,-9391.44745,-15735.02038,-16439.55819,-16672.1552,-17940.26055,-18448.12637,-19152.24354,-20101.13567,-21043.81577,-21043.81577,-21043.81577,-21043.81577,E,DS,7721,PL HVD
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,7811,PL ENC,2431.02694,-5312.29486,-4979.79561,-37127.69469,-11638.32678,-11638.32678,-33770.21106,2128.81684,0,-1934.21885,-170.91064,-32118.84344,-32387.19066,-14182.53966,-18871.94436,-22951.13881,-25289.97391,-21401.74975,-21414.25065,-18210.92116,-11638.32678,-11638.32678,-11638.32678,-11638.32678,E,CT,7811,PL ENC
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,7821,PL DTC,0,-14971.7169,-15020.03892,-34202.90617,-19243.99824,-19243.99824,-31150.34531,0,0,-258.78212,0,-26811.82698,-27035.9103,-29224.0585,-26342.27313,-26367.16277,-25590.49678,-23996.1245,-23205.81177,-22867.32314,-19243.99824,-19243.99824,-19243.99824,-19243.99824,E,CT,7821,PL DTC
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,-3630.80141,-1148.28988,-125.86651,-1909.61115,-1909.61115,-84.93541,0,0,-11.20403,0,-118.74028,-119.73306,-90.35039,-97.05346,-105.161,-464.42048,-805.82582,-1121.7186,-1488.29209,-1909.61115,-1909.61115,-1909.61115,-1909.61115,E,CT,7831,PL VBC
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,7851,PL MTC,-20852.93719,-39422.58468,-43885.00763,-48289.3186,-29494.82453,-26116.21631,-43645.85874,-17498.37707,3378.60822,-5838.68269,-692.51268,-12658.86684,-12764.70782,-20552.14118,-23613.8489,-23435.87179,-26062.71267,-29947.05557,-28673.55052,-28237.79557,-29494.82453,-26116.21631,-26116.21631,-26116.21631,E,CT,7851,PL MTC
GC,135100000,Clearing account balance,698,VT Korea,242,ICH Icheon,9999,Non-Operational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VT,VT,9999,Non-Operational
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,-2025.2272,0,0,0.0,0,0,0.0,-339.71332,0,0,795.80174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,-2128.96216,0,0,0.0,0,0,0.0,-691.22225,0,0,21.78002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,7110,CGF,-422.96275,-1938.65761,-2034.97889,-3076.41862,-613.63029,-613.63029,-3061.95596,-232.55075,0,-7.45343,97.46471,-290.76152,-293.19227,-487.72076,-476.1383,-680.86722,-783.4017,-748.642,-695.12011,-577.86644,-613.63029,-613.63029,-613.63029,-613.63029,VT,VT,7110,CGF
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,7210,DIV P C,0,-278.49138,-279.31461,-61.48769,25.23446,25.23446,-3.23921,0,0,-7.18542,0,-282.40926,-284.77049,86.59374,86.73748,-66.7299,-89.02135,-77.8468,-138.40998,-68.424,25.23446,25.23446,25.23446,25.23446,P,Div,7210,DIV P C
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,85.69823,-1732.71341,-1734.72155,-6027.40162,-681.11211,-681.11211,-5897.03874,-2705.06946,0,-11.83025,-617.35025,-9058.94609,-9134.68778,-1007.77156,-825.35268,-1015.05439,-948.65761,-925.89144,-935.79232,-820.30361,-681.11211,-681.11211,-681.11211,-681.11211,E,Div,7220,DIV E C
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,-6179.72048,-5537.80296,-2060.01258,-496.99259,-8430.14656,-8430.14656,-963.14169,-7239.95699,0,540.75969,539.18165,-4884.11078,-4924.94691,-4451.84786,-4956.25646,-5292.84557,-6253.0762,-6832.1486,-7597.31172,-8039.83738,-8430.14656,-8430.14656,-8430.14656,-8430.14656,E,Div,7221,DIV E Eng.
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,0,158.63662,-1415.04472,721.07769,81.67049,81.67049,982.68623,0,0,-96.0038,0,-362.63918,-365.67121,-967.39475,-1007.76869,-1180.98533,-1204.89402,-1233.95917,-1229.04808,-1294.95544,81.67049,81.67049,81.67049,81.67049,P,AC,7321,PL DAC
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,-32.91941,-593.84257,-1.06308,-102.43637,-102.43637,31.80866,0,0,-1.47838,0,-192.55178,-194.1617,-99.95451,-108.11709,-134.06781,-152.09623,-143.48132,-140.15334,-117.58884,-102.43637,-102.43637,-102.43637,-102.43637,P,SC,7511,PL EES
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,-59.7655,-553.61253,-13.40377,3.08986,3.08986,21.11231,0,0,-2.54976,0,-192.55178,-194.1617,-57.71151,-51.17392,-71.525,-83.38282,-86.51314,-96.41604,-73.32818,3.08986,3.08986,3.08986,3.08986,P,SC,7521,PL MES
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,-3263.38314,-3978.2864,-1723.20032,-4516.98129,-4516.98129,-2008.04959,0,0,-266.17099,0,-118.74028,-119.73306,120.02544,1022.13377,1191.32682,411.71174,430.84418,-4281.75787,-5009.66069,-4516.98129,-4516.98129,-4516.98129,-4516.98129,E,DS,7721,PL HVD
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,0,-8971.65968,-5555.53099,-7021.52412,-2883.27331,-2883.27331,-8536.18489,0,0,-755.98512,0,-376.17489,-379.32009,-3138.49465,-2443.16518,-3129.5293,-2472.00131,-2205.78506,-3098.14554,-3201.76274,-2883.27331,-2883.27331,-2883.27331,-2883.27331,E,CT,7811,PL ENC
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,0,-2841.70906,-4403.41247,3156.27426,-2425.08573,-2425.08573,3162.9299,0,0,-100.97563,0,-1790.31243,-1805.28126,-2209.34478,-2163.80946,-2200.14577,-2404.45096,-2297.91706,-2359.58412,-2448.29691,-2425.08573,-2425.08573,-2425.08573,-2425.08573,E,CT,7821,PL DTC
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,7831,PL VBC,0,-391.55537,-2873.32229,-1770.53079,-1066.42522,-1066.42522,-2483.02678,0,0,-248.11297,0,0,0,-432.1115,-677.24944,-908.98059,-964.08983,-970.15958,-1036.28983,-1061.28317,-1066.42522,-1066.42522,-1066.42522,-1066.42522,E,CT,7831,PL VBC
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,0,2000.00827,181.00789,-326.4324,1005.64343,1005.64343,-261.44458,0,0,-23.23239,0,-118.74028,-119.73306,-107.20392,-128.91615,-151.2198,79.61821,312.61116,522.88107,774.08817,1005.64343,1005.64343,1005.64343,1005.64343,E,CT,7841,PL CEC
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,-8694.15446,902.22835,-3859.0237,-2539.40791,-1895.36348,-1895.36348,-1867.12365,-5310.28185,0,-520.3362,-776.75363,-9077.12523,-9153.01921,-1624.17154,-1868.81066,1749.93499,1262.30631,556.88325,-726.44971,-1332.54907,-1895.36348,-1895.36348,-1895.36348,-1895.36348,E,CT,7851,PL MTC
GC,135100000,Clearing account balance,698,VT Korea,483,ICH Icheon NPF,9999,Non-Operational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VT,VT,9999,Non-Operational
GC,200000000,Total equity and liabilities,698,VT Korea,9,none,732,PL DAC,-10861.79414,0,0,0,0,0,0,-3781.43651,0,0,22.00892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,200000000,Total equity and liabilities,698,VT Korea,9,none,781,PL ENC,-23848.7277,0,0,0,0,0,0,-13182.48729,0,0,-250.15588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,200000000,Total equity and liabilities,698,VT Korea,9,none,7000,Holding,-0.00131,0,0,0.0,0,0,0.0,-0.00124,0,0,2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,200000000,Total equity and liabilities,698,VT Korea,9,none,7110,CGF,-0.41105,0.08975,0.08974,0.0,-0.67409,-0.67409,0.0,-19.30183,0.0,-3e-05,-5.09425,2e-05,-2e-05,3.19773,4.53795,6.27897,0.97774,3.24675,1.39513,1.00823,-0.67409,-0.67409,-0.67409,-0.67409,VT,VT,7110,CGF
GC,200000000,Total equity and liabilities,698,VT Korea,9,none,7111,COT,-2986.10581,-3827.23772,-3827.23772,-3558.92978,-3205.35443,-3205.35443,-2965.77481,-2838.04676,0,-296.57748,-271.75905,0,0,-1142.84604,-1423.64068,-1681.48675,-2022.92382,-2299.49122,-2596.50423,-2879.07613,-3205.35443,-3205.35443,-3205.35443,-3205.35443,VT,VT,7111,COT
GC,200000000,Total equity and liabilities,698,VT Korea,9,none,7112,Spin-Off,0,0.9142,0.9142,0,0.81815,0.81815,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2194,0.81815,0.81815,0.81815,0.81815,VT,VT,7112,Spin-Off 
GC,200000000,Total equity and liabilities,698,VT Korea,9,none,7210,DIV P C,0,0.039,0.03902,0.0,-1.82613,-1.82613,1e-05,0,0,2e-05,0,-1e-05,1e-05,-3.27765,-4.4193,-10.09199,-2.19479,-2.82066,-0.51534,-1.87521,-1.82613,-1.82613,-1.82613,-1.82613,P,Div,7210,DIV P C
GC,200000000,Total equity and liabilities,698,VT Korea,9,none,7220,DIV E C,89.31036,18.86508,18.86507,0.0,13.73214,13.73214,0.0,-218.71293,0,-1e-05,-44.64822,1e-05,-1e-05,44.33988,37.35538,52.74696,9.75083,19.10158,13.61498,21.78324,13.73214,13.73214,13.73214,13.73214,E,Div,7220,DIV E C
GC,200000000,Total equity and liabilities,698,VT Korea,9,none,7221,DIV E Eng.,-17.22373,16.31287,-35.20694,0.0,55.72042,55.72042,0.0,12.80444,0,0.0,-0.62849,-3e-05,-1e-05,8.09809,12.03754,6.65251,10.00253,42.7975,34.803,69.64998,55.72042,55.72042,55.72042,55.72042,E,Div,7221,DIV E Eng.
GC,200000000,Total equity and liabilities,698,VT Korea,9,none,7311,PL EAC,3.70502,18.65479,19.73724,0.0,14.73552,14.73552,2e-05,-22.07206,0,2e-05,-6.17075,2e-05,1e-05,20.7566,19.58041,38.41642,8.35446,18.26829,11.90389,20.64308,14.73552,14.73552,14.73552,14.73552,P,AC,7311,PL EAC
